Metodo_Agregacao;Data;Versao_Dataset;Nome_Aeroporto;Proporção_Viagem;Cidade;Estado;Pais
Daily;2020-08-24;10;McCarran International;41;Paradise;Nevada;United States of America (the)
Daily;2020-10-10;10;McCarran International;24;Paradise;Nevada;United States of America (the)
Daily;2020-11-09;10;McCarran International;50;Paradise;Nevada;United States of America (the)
Daily;2020-03-21;10;McCarran International;23;Paradise;Nevada;United States of America (the)
Daily;2020-05-08;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-09-17;10;McCarran International;51;Paradise;Nevada;United States of America (the)
Daily;2020-11-25;10;McCarran International;51;Paradise;Nevada;United States of America (the)
Daily;2020-04-04;10;McCarran International;18;Paradise;Nevada;United States of America (the)
Daily;2020-05-31;10;McCarran International;14;Paradise;Nevada;United States of America (the)
Daily;2020-07-23;10;McCarran International;34;Paradise;Nevada;United States of America (the)
Daily;2020-07-28;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-08-02;10;McCarran International;34;Paradise;Nevada;United States of America (the)
Daily;2020-08-25;10;McCarran International;56;Paradise;Nevada;United States of America (the)
Daily;2020-09-08;10;McCarran International;64;Paradise;Nevada;United States of America (the)
Daily;2020-04-30;10;McCarran International;37;Paradise;Nevada;United States of America (the)
Daily;2020-06-30;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-09-12;10;McCarran International;51;Paradise;Nevada;United States of America (the)
Daily;2020-10-13;10;McCarran International;49;Paradise;Nevada;United States of America (the)
Daily;2020-10-23;10;McCarran International;47;Paradise;Nevada;United States of America (the)
Daily;2020-11-05;10;McCarran International;52;Paradise;Nevada;United States of America (the)
Daily;2020-03-16;10;McCarran International;68;Paradise;Nevada;United States of America (the)
Daily;2020-05-03;10;McCarran International;15;Paradise;Nevada;United States of America (the)
Daily;2020-06-25;10;McCarran International;34;Paradise;Nevada;United States of America (the)
Daily;2020-09-30;10;McCarran International;49;Paradise;Nevada;United States of America (the)
Daily;2020-03-22;10;McCarran International;18;Paradise;Nevada;United States of America (the)
Daily;2020-07-29;10;McCarran International;39;Paradise;Nevada;United States of America (the)
Daily;2020-07-31;10;McCarran International;30;Paradise;Nevada;United States of America (the)
Daily;2020-09-05;10;McCarran International;43;Paradise;Nevada;United States of America (the)
Daily;2020-09-24;10;McCarran International;51;Paradise;Nevada;United States of America (the)
Daily;2020-11-19;10;McCarran International;51;Paradise;Nevada;United States of America (the)
Daily;2020-05-23;10;McCarran International;14;Paradise;Nevada;United States of America (the)
Daily;2020-06-04;10;McCarran International;37;Paradise;Nevada;United States of America (the)
Daily;2020-07-20;10;McCarran International;36;Paradise;Nevada;United States of America (the)
Daily;2020-07-21;10;McCarran International;46;Paradise;Nevada;United States of America (the)
Daily;2020-09-04;10;McCarran International;53;Paradise;Nevada;United States of America (the)
Daily;2020-09-23;10;McCarran International;62;Paradise;Nevada;United States of America (the)
Daily;2020-11-07;10;McCarran International;39;Paradise;Nevada;United States of America (the)
Daily;2020-04-27;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-05-09;10;McCarran International;15;Paradise;Nevada;United States of America (the)
Daily;2020-06-28;10;McCarran International;16;Paradise;Nevada;United States of America (the)
Daily;2020-07-17;10;McCarran International;37;Paradise;Nevada;United States of America (the)
Daily;2020-11-15;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-06-27;10;McCarran International;20;Paradise;Nevada;United States of America (the)
Daily;2020-08-19;10;McCarran International;47;Paradise;Nevada;United States of America (the)
Daily;2020-09-26;10;McCarran International;27;Paradise;Nevada;United States of America (the)
Daily;2020-10-22;10;McCarran International;55;Paradise;Nevada;United States of America (the)
Daily;2020-04-06;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-05-20;10;McCarran International;40;Paradise;Nevada;United States of America (the)
Daily;2020-06-07;10;McCarran International;19;Paradise;Nevada;United States of America (the)
Daily;2020-08-07;10;McCarran International;33;Paradise;Nevada;United States of America (the)
Daily;2020-08-12;10;McCarran International;27;Paradise;Nevada;United States of America (the)
Daily;2020-09-29;10;McCarran International;42;Paradise;Nevada;United States of America (the)
Daily;2020-11-10;10;McCarran International;47;Paradise;Nevada;United States of America (the)
Daily;2020-06-13;10;McCarran International;26;Paradise;Nevada;United States of America (the)
Daily;2020-06-24;10;McCarran International;30;Paradise;Nevada;United States of America (the)
Daily;2020-10-19;10;McCarran International;60;Paradise;Nevada;United States of America (the)
Daily;2020-05-01;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-05-21;10;McCarran International;24;Paradise;Nevada;United States of America (the)
Daily;2020-05-25;10;McCarran International;10;Paradise;Nevada;United States of America (the)
Daily;2020-06-29;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-07-03;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-07-07;10;McCarran International;43;Paradise;Nevada;United States of America (the)
Daily;2020-10-11;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-04-29;10;McCarran International;48;Paradise;Nevada;United States of America (the)
Daily;2020-06-11;10;McCarran International;36;Paradise;Nevada;United States of America (the)
Daily;2020-07-09;10;McCarran International;39;Paradise;Nevada;United States of America (the)
Daily;2020-03-26;10;McCarran International;40;Paradise;Nevada;United States of America (the)
Daily;2020-04-09;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-08-15;10;McCarran International;35;Paradise;Nevada;United States of America (the)
Daily;2020-08-21;10;McCarran International;42;Paradise;Nevada;United States of America (the)
Daily;2020-08-29;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-11-28;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-05-12;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-07-16;10;McCarran International;40;Paradise;Nevada;United States of America (the)
Daily;2020-09-20;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-04-22;10;McCarran International;40;Paradise;Nevada;United States of America (the)
Daily;2020-06-09;10;McCarran International;41;Paradise;Nevada;United States of America (the)
Daily;2020-09-09;10;McCarran International;59;Paradise;Nevada;United States of America (the)
Daily;2020-09-13;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-10-07;10;McCarran International;76;Paradise;Nevada;United States of America (the)
Daily;2020-12-01;10;McCarran International;51;Paradise;Nevada;United States of America (the)
Daily;2020-04-28;10;McCarran International;42;Paradise;Nevada;United States of America (the)
Daily;2020-05-13;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-07-08;10;McCarran International;41;Paradise;Nevada;United States of America (the)
Daily;2020-09-06;10;McCarran International;36;Paradise;Nevada;United States of America (the)
Daily;2020-11-13;10;McCarran International;50;Paradise;Nevada;United States of America (the)
Daily;2020-03-30;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-10-26;10;McCarran International;56;Paradise;Nevada;United States of America (the)
Daily;2020-11-03;10;McCarran International;50;Paradise;Nevada;United States of America (the)
Daily;2020-11-08;10;McCarran International;25;Paradise;Nevada;United States of America (the)
Daily;2020-11-29;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-09-07;10;McCarran International;22;Paradise;Nevada;United States of America (the)
Daily;2020-05-27;10;McCarran International;39;Paradise;Nevada;United States of America (the)
Daily;2020-06-03;10;McCarran International;41;Paradise;Nevada;United States of America (the)
Daily;2020-06-05;10;McCarran International;35;Paradise;Nevada;United States of America (the)
Daily;2020-08-16;10;McCarran International;36;Paradise;Nevada;United States of America (the)
Daily;2020-09-01;10;McCarran International;55;Paradise;Nevada;United States of America (the)
Daily;2020-09-15;10;McCarran International;54;Paradise;Nevada;United States of America (the)
Daily;2020-09-21;10;McCarran International;48;Paradise;Nevada;United States of America (the)
Daily;2020-10-01;10;McCarran International;45;Paradise;Nevada;United States of America (the)
Daily;2020-11-01;10;McCarran International;20;Paradise;Nevada;United States of America (the)
Daily;2020-08-31;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-03-28;10;McCarran International;16;Paradise;Nevada;United States of America (the)
Daily;2020-04-02;10;McCarran International;43;Paradise;Nevada;United States of America (the)
Daily;2020-04-17;10;McCarran International;42;Paradise;Nevada;United States of America (the)
Daily;2020-05-05;10;McCarran International;37;Paradise;Nevada;United States of America (the)
Daily;2020-05-11;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-05-14;10;McCarran International;34;Paradise;Nevada;United States of America (the)
Daily;2020-05-22;10;McCarran International;26;Paradise;Nevada;United States of America (the)
Daily;2020-07-27;10;McCarran International;48;Paradise;Nevada;United States of America (the)
Daily;2020-08-01;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-09-02;10;McCarran International;60;Paradise;Nevada;United States of America (the)
Daily;2020-10-03;10;McCarran International;27;Paradise;Nevada;United States of America (the)
Daily;2020-10-05;10;McCarran International;57;Paradise;Nevada;United States of America (the)
Daily;2020-05-18;10;McCarran International;30;Paradise;Nevada;United States of America (the)
Daily;2020-06-08;10;McCarran International;36;Paradise;Nevada;United States of America (the)
Daily;2020-06-14;10;McCarran International;19;Paradise;Nevada;United States of America (the)
Daily;2020-08-11;10;McCarran International;55;Paradise;Nevada;United States of America (the)
Daily;2020-10-12;10;McCarran International;43;Paradise;Nevada;United States of America (the)
Daily;2020-10-27;10;McCarran International;57;Paradise;Nevada;United States of America (the)
Daily;2020-12-02;10;McCarran International;65;Paradise;Nevada;United States of America (the)
Daily;2020-05-17;10;McCarran International;18;Paradise;Nevada;United States of America (the)
Daily;2020-06-10;10;McCarran International;37;Paradise;Nevada;United States of America (the)
Daily;2020-07-24;10;McCarran International;35;Paradise;Nevada;United States of America (the)
Daily;2020-10-02;10;McCarran International;50;Paradise;Nevada;United States of America (the)
Daily;2020-10-17;10;McCarran International;23;Paradise;Nevada;United States of America (the)
Daily;2020-03-25;10;McCarran International;44;Paradise;Nevada;United States of America (the)
Daily;2020-04-16;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-04-19;10;McCarran International;21;Paradise;Nevada;United States of America (the)
Daily;2020-06-21;10;McCarran International;15;Paradise;Nevada;United States of America (the)
Daily;2020-07-02;10;McCarran International;41;Paradise;Nevada;United States of America (the)
Daily;2020-07-22;10;McCarran International;51;Paradise;Nevada;United States of America (the)
Daily;2020-09-16;10;McCarran International;54;Paradise;Nevada;United States of America (the)
Daily;2020-05-06;10;McCarran International;45;Paradise;Nevada;United States of America (the)
Daily;2020-08-04;10;McCarran International;49;Paradise;Nevada;United States of America (the)
Daily;2020-10-24;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-10-28;10;McCarran International;60;Paradise;Nevada;United States of America (the)
Daily;2020-11-02;10;McCarran International;50;Paradise;Nevada;United States of America (the)
Daily;2020-04-18;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-08-14;10;McCarran International;36;Paradise;Nevada;United States of America (the)
Daily;2020-10-08;10;McCarran International;62;Paradise;Nevada;United States of America (the)
Daily;2020-10-29;10;McCarran International;51;Paradise;Nevada;United States of America (the)
Daily;2020-11-14;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-03-23;10;McCarran International;53;Paradise;Nevada;United States of America (the)
Daily;2020-04-10;10;McCarran International;28;Paradise;Nevada;United States of America (the)
Daily;2020-05-07;10;McCarran International;33;Paradise;Nevada;United States of America (the)
Daily;2020-06-26;10;McCarran International;37;Paradise;Nevada;United States of America (the)
Daily;2020-07-15;10;McCarran International;40;Paradise;Nevada;United States of America (the)
Daily;2020-11-06;10;McCarran International;46;Paradise;Nevada;United States of America (the)
Daily;2020-11-26;10;McCarran International;23;Paradise;Nevada;United States of America (the)
Daily;2020-04-21;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-05-24;10;McCarran International;12;Paradise;Nevada;United States of America (the)
Daily;2020-08-23;10;McCarran International;44;Paradise;Nevada;United States of America (the)
Daily;2020-09-10;10;McCarran International;66;Paradise;Nevada;United States of America (the)
Daily;2020-04-24;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-07-10;10;McCarran International;40;Paradise;Nevada;United States of America (the)
Daily;2020-07-14;10;McCarran International;42;Paradise;Nevada;United States of America (the)
Daily;2020-07-30;10;McCarran International;35;Paradise;Nevada;United States of America (the)
Daily;2020-08-20;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-11-23;10;McCarran International;66;Paradise;Nevada;United States of America (the)
Daily;2020-03-19;10;McCarran International;44;Paradise;Nevada;United States of America (the)
Daily;2020-03-29;10;McCarran International;12;Paradise;Nevada;United States of America (the)
Daily;2020-04-20;10;McCarran International;33;Paradise;Nevada;United States of America (the)
Daily;2020-09-28;10;McCarran International;44;Paradise;Nevada;United States of America (the)
Daily;2020-11-17;10;McCarran International;65;Paradise;Nevada;United States of America (the)
Daily;2020-04-12;10;McCarran International;14;Paradise;Nevada;United States of America (the)
Daily;2020-07-26;10;McCarran International;28;Paradise;Nevada;United States of America (the)
Daily;2020-09-22;10;McCarran International;56;Paradise;Nevada;United States of America (the)
Daily;2020-10-18;10;McCarran International;22;Paradise;Nevada;United States of America (the)
Daily;2020-11-30;10;McCarran International;54;Paradise;Nevada;United States of America (the)
Daily;2020-06-17;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-06-18;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-08-13;10;McCarran International;33;Paradise;Nevada;United States of America (the)
Daily;2020-11-20;10;McCarran International;56;Paradise;Nevada;United States of America (the)
Daily;2020-06-22;10;McCarran International;33;Paradise;Nevada;United States of America (the)
Daily;2020-08-26;10;McCarran International;63;Paradise;Nevada;United States of America (the)
Daily;2020-08-30;10;McCarran International;44;Paradise;Nevada;United States of America (the)
Daily;2020-09-18;10;McCarran International;56;Paradise;Nevada;United States of America (the)
Daily;2020-10-14;10;McCarran International;57;Paradise;Nevada;United States of America (the)
Daily;2020-10-16;10;McCarran International;34;Paradise;Nevada;United States of America (the)
Daily;2020-04-07;10;McCarran International;52;Paradise;Nevada;United States of America (the)
Daily;2020-05-28;10;McCarran International;35;Paradise;Nevada;United States of America (the)
Daily;2020-07-04;10;McCarran International;17;Paradise;Nevada;United States of America (the)
Daily;2020-07-18;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-10-21;10;McCarran International;54;Paradise;Nevada;United States of America (the)
Daily;2020-11-11;10;McCarran International;52;Paradise;Nevada;United States of America (the)
Daily;2020-11-16;10;McCarran International;57;Paradise;Nevada;United States of America (the)
Daily;2020-03-27;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-05-26;10;McCarran International;35;Paradise;Nevada;United States of America (the)
Daily;2020-06-19;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-04-08;10;McCarran International;42;Paradise;Nevada;United States of America (the)
Daily;2020-05-19;10;McCarran International;39;Paradise;Nevada;United States of America (the)
Daily;2020-06-06;10;McCarran International;22;Paradise;Nevada;United States of America (the)
Daily;2020-06-15;10;McCarran International;41;Paradise;Nevada;United States of America (the)
Daily;2020-07-19;10;McCarran International;25;Paradise;Nevada;United States of America (the)
Daily;2020-09-14;10;McCarran International;45;Paradise;Nevada;United States of America (the)
Daily;2020-09-25;10;McCarran International;40;Paradise;Nevada;United States of America (the)
Daily;2020-06-23;10;McCarran International;36;Paradise;Nevada;United States of America (the)
Daily;2020-11-27;10;McCarran International;18;Paradise;Nevada;United States of America (the)
Daily;2020-03-18;10;McCarran International;63;Paradise;Nevada;United States of America (the)
Daily;2020-04-01;10;McCarran International;40;Paradise;Nevada;United States of America (the)
Daily;2020-05-29;10;McCarran International;20;Paradise;Nevada;United States of America (the)
Daily;2020-07-11;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-10-20;10;McCarran International;58;Paradise;Nevada;United States of America (the)
Daily;2020-11-22;10;McCarran International;30;Paradise;Nevada;United States of America (the)
Daily;2020-04-14;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-06-01;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-06-02;10;McCarran International;40;Paradise;Nevada;United States of America (the)
Daily;2020-04-11;10;McCarran International;14;Paradise;Nevada;United States of America (the)
Daily;2020-04-25;10;McCarran International;25;Paradise;Nevada;United States of America (the)
Daily;2020-06-16;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-07-25;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-09-27;10;McCarran International;27;Paradise;Nevada;United States of America (the)
Daily;2020-10-31;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-06-12;10;McCarran International;25;Paradise;Nevada;United States of America (the)
Daily;2020-08-10;10;McCarran International;38;Paradise;Nevada;United States of America (the)
Daily;2020-10-30;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-04-05;10;McCarran International;12;Paradise;Nevada;United States of America (the)
Daily;2020-05-10;10;McCarran International;16;Paradise;Nevada;United States of America (the)
Daily;2020-09-11;10;McCarran International;59;Paradise;Nevada;United States of America (the)
Daily;2020-11-18;10;McCarran International;67;Paradise;Nevada;United States of America (the)
Daily;2020-05-02;10;McCarran International;15;Paradise;Nevada;United States of America (the)
Daily;2020-05-15;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-05-30;10;McCarran International;14;Paradise;Nevada;United States of America (the)
Daily;2020-08-08;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-08-09;10;McCarran International;19;Paradise;Nevada;United States of America (the)
Daily;2020-03-17;10;McCarran International;67;Paradise;Nevada;United States of America (the)
Daily;2020-03-24;10;McCarran International;39;Paradise;Nevada;United States of America (the)
Daily;2020-07-13;10;McCarran International;53;Paradise;Nevada;United States of America (the)
Daily;2020-10-06;10;McCarran International;58;Paradise;Nevada;United States of America (the)
Daily;2020-11-12;10;McCarran International;36;Paradise;Nevada;United States of America (the)
Daily;2020-11-21;10;McCarran International;34;Paradise;Nevada;United States of America (the)
Daily;2020-04-15;10;McCarran International;31;Paradise;Nevada;United States of America (the)
Daily;2020-07-01;10;McCarran International;37;Paradise;Nevada;United States of America (the)
Daily;2020-07-06;10;McCarran International;35;Paradise;Nevada;United States of America (the)
Daily;2020-08-27;10;McCarran International;59;Paradise;Nevada;United States of America (the)
Daily;2020-10-09;10;McCarran International;51;Paradise;Nevada;United States of America (the)
Daily;2020-03-20;10;McCarran International;39;Paradise;Nevada;United States of America (the)
Daily;2020-04-13;10;McCarran International;32;Paradise;Nevada;United States of America (the)
Daily;2020-04-23;10;McCarran International;37;Paradise;Nevada;United States of America (the)
Daily;2020-05-04;10;McCarran International;39;Paradise;Nevada;United States of America (the)
Daily;2020-07-12;10;McCarran International;26;Paradise;Nevada;United States of America (the)
Daily;2020-08-06;10;McCarran International;48;Paradise;Nevada;United States of America (the)
Daily;2020-08-28;10;McCarran International;48;Paradise;Nevada;United States of America (the)
Daily;2020-09-03;10;McCarran International;63;Paradise;Nevada;United States of America (the)
Daily;2020-10-04;10;McCarran International;25;Paradise;Nevada;United States of America (the)
Daily;2020-04-03;10;McCarran International;29;Paradise;Nevada;United States of America (the)
Daily;2020-05-16;10;McCarran International;15;Paradise;Nevada;United States of America (the)
Daily;2020-06-20;10;McCarran International;20;Paradise;Nevada;United States of America (the)
Daily;2020-07-05;10;McCarran International;20;Paradise;Nevada;United States of America (the)
Daily;2020-08-05;10;McCarran International;42;Paradise;Nevada;United States of America (the)
Daily;2020-08-18;10;McCarran International;44;Paradise;Nevada;United States of America (the)
Daily;2020-10-25;10;McCarran International;23;Paradise;Nevada;United States of America (the)
Daily;2020-11-24;10;McCarran International;58;Paradise;Nevada;United States of America (the)
Daily;2020-03-31;10;McCarran International;44;Paradise;Nevada;United States of America (the)
Daily;2020-08-22;10;McCarran International;34;Paradise;Nevada;United States of America (the)
Daily;2020-09-19;10;McCarran International;36;Paradise;Nevada;United States of America (the)
Daily;2020-10-15;10;McCarran International;49;Paradise;Nevada;United States of America (the)
Daily;2020-11-04;10;McCarran International;54;Paradise;Nevada;United States of America (the)
Daily;2020-03-16;10;LaGuardia;95;New York;New York;United States of America (the)
Daily;2020-06-26;10;LaGuardia;58;New York;New York;United States of America (the)
Daily;2020-07-27;10;LaGuardia;62;New York;New York;United States of America (the)
Daily;2020-08-22;10;LaGuardia;55;New York;New York;United States of America (the)
Daily;2020-08-25;10;LaGuardia;67;New York;New York;United States of America (the)
Daily;2020-09-02;10;LaGuardia;57;New York;New York;United States of America (the)
Daily;2020-09-09;10;LaGuardia;63;New York;New York;United States of America (the)
Daily;2020-11-14;10;LaGuardia;70;New York;New York;United States of America (the)
Daily;2020-11-21;10;LaGuardia;83;New York;New York;United States of America (the)
Daily;2020-03-27;10;LaGuardia;64;New York;New York;United States of America (the)
Daily;2020-04-17;10;LaGuardia;52;New York;New York;United States of America (the)
Daily;2020-04-18;10;LaGuardia;53;New York;New York;United States of America (the)
Daily;2020-07-02;10;LaGuardia;60;New York;New York;United States of America (the)
Daily;2020-09-06;10;LaGuardia;65;New York;New York;United States of America (the)
Daily;2020-09-11;10;LaGuardia;56;New York;New York;United States of America (the)
Daily;2020-09-19;10;LaGuardia;78;New York;New York;United States of America (the)
Daily;2020-11-05;10;LaGuardia;72;New York;New York;United States of America (the)
Daily;2020-11-28;10;LaGuardia;57;New York;New York;United States of America (the)
Daily;2020-03-22;10;LaGuardia;60;New York;New York;United States of America (the)
Daily;2020-03-28;10;LaGuardia;58;New York;New York;United States of America (the)
Daily;2020-07-03;10;LaGuardia;42;New York;New York;United States of America (the)
Daily;2020-10-26;10;LaGuardia;72;New York;New York;United States of America (the)
Daily;2020-06-18;10;LaGuardia;53;New York;New York;United States of America (the)
Daily;2020-08-16;10;LaGuardia;53;New York;New York;United States of America (the)
Daily;2020-04-11;10;LaGuardia;60;New York;New York;United States of America (the)
Daily;2020-07-26;10;LaGuardia;59;New York;New York;United States of America (the)
Daily;2020-10-20;10;LaGuardia;66;New York;New York;United States of America (the)
Daily;2020-04-24;10;LaGuardia;44;New York;New York;United States of America (the)
Daily;2020-04-26;10;LaGuardia;55;New York;New York;United States of America (the)
Daily;2020-06-05;10;LaGuardia;64;New York;New York;United States of America (the)
Daily;2020-06-27;10;LaGuardia;55;New York;New York;United States of America (the)
Daily;2020-08-01;10;LaGuardia;74;New York;New York;United States of America (the)
Daily;2020-10-13;10;LaGuardia;67;New York;New York;United States of America (the)
Daily;2020-04-20;10;LaGuardia;61;New York;New York;United States of America (the)
Daily;2020-05-02;10;LaGuardia;52;New York;New York;United States of America (the)
Daily;2020-06-14;10;LaGuardia;54;New York;New York;United States of America (the)
Daily;2020-08-19;10;LaGuardia;78;New York;New York;United States of America (the)
Daily;2020-10-07;10;LaGuardia;64;New York;New York;United States of America (the)
Daily;2020-03-17;10;LaGuardia;88;New York;New York;United States of America (the)
Daily;2020-05-08;10;LaGuardia;47;New York;New York;United States of America (the)
Daily;2020-05-23;10;LaGuardia;44;New York;New York;United States of America (the)
Daily;2020-06-15;10;LaGuardia;64;New York;New York;United States of America (the)
Daily;2020-08-20;10;LaGuardia;87;New York;New York;United States of America (the)
Daily;2020-10-12;10;LaGuardia;47;New York;New York;United States of America (the)
Daily;2020-03-23;10;LaGuardia;66;New York;New York;United States of America (the)
Daily;2020-06-24;10;LaGuardia;61;New York;New York;United States of America (the)
Daily;2020-11-23;10;LaGuardia;92;New York;New York;United States of America (the)
Daily;2020-04-10;10;LaGuardia;56;New York;New York;United States of America (the)
Daily;2020-05-20;10;LaGuardia;57;New York;New York;United States of America (the)
Daily;2020-05-24;10;LaGuardia;38;New York;New York;United States of America (the)
Daily;2020-05-26;10;LaGuardia;47;New York;New York;United States of America (the)
Daily;2020-06-22;10;LaGuardia;66;New York;New York;United States of America (the)
Daily;2020-11-04;10;LaGuardia;64;New York;New York;United States of America (the)
Daily;2020-11-13;10;LaGuardia;57;New York;New York;United States of America (the)
Daily;2020-09-16;10;LaGuardia;69;New York;New York;United States of America (the)
Daily;2020-10-03;10;LaGuardia;78;New York;New York;United States of America (the)
Daily;2020-10-08;10;LaGuardia;69;New York;New York;United States of America (the)
Daily;2020-06-30;10;LaGuardia;66;New York;New York;United States of America (the)
Daily;2020-07-29;10;LaGuardia;61;New York;New York;United States of America (the)
Daily;2020-09-04;10;LaGuardia;60;New York;New York;United States of America (the)
Daily;2020-10-25;10;LaGuardia;50;New York;New York;United States of America (the)
Daily;2020-11-27;10;LaGuardia;33;New York;New York;United States of America (the)
Daily;2020-03-29;10;LaGuardia;55;New York;New York;United States of America (the)
Daily;2020-07-19;10;LaGuardia;44;New York;New York;United States of America (the)
Daily;2020-07-22;10;LaGuardia;72;New York;New York;United States of America (the)
Daily;2020-09-27;10;LaGuardia;47;New York;New York;United States of America (the)
Daily;2020-11-16;10;LaGuardia;76;New York;New York;United States of America (the)
Daily;2020-12-02;10;LaGuardia;76;New York;New York;United States of America (the)
Daily;2020-04-04;10;LaGuardia;61;New York;New York;United States of America (the)
Daily;2020-04-09;10;LaGuardia;56;New York;New York;United States of America (the)
Daily;2020-04-12;10;LaGuardia;59;New York;New York;United States of America (the)
Daily;2020-05-09;10;LaGuardia;50;New York;New York;United States of America (the)
Daily;2020-07-11;10;LaGuardia;62;New York;New York;United States of America (the)
Daily;2020-08-29;10;LaGuardia;61;New York;New York;United States of America (the)
Daily;2020-09-22;10;LaGuardia;66;New York;New York;United States of America (the)
Daily;2020-03-19;10;LaGuardia;69;New York;New York;United States of America (the)
Daily;2020-04-07;10;LaGuardia;51;New York;New York;United States of America (the)
Daily;2020-05-27;10;LaGuardia;61;New York;New York;United States of America (the)
Daily;2020-06-16;10;LaGuardia;60;New York;New York;United States of America (the)
Daily;2020-07-21;10;LaGuardia;60;New York;New York;United States of America (the)
Daily;2020-08-08;10;LaGuardia;64;New York;New York;United States of America (the)
Daily;2020-09-10;10;LaGuardia;61;New York;New York;United States of America (the)
Daily;2020-10-19;10;LaGuardia;75;New York;New York;United States of America (the)
Daily;2020-05-22;10;LaGuardia;48;New York;New York;United States of America (the)
Daily;2020-08-12;10;LaGuardia;75;New York;New York;United States of America (the)
Daily;2020-08-23;10;LaGuardia;74;New York;New York;United States of America (the)
Daily;2020-09-25;10;LaGuardia;72;New York;New York;United States of America (the)
Daily;2020-04-05;10;LaGuardia;61;New York;New York;United States of America (the)
Daily;2020-04-13;10;LaGuardia;51;New York;New York;United States of America (the)
Daily;2020-04-21;10;LaGuardia;53;New York;New York;United States of America (the)
Daily;2020-06-10;10;LaGuardia;55;New York;New York;United States of America (the)
Daily;2020-06-11;10;LaGuardia;53;New York;New York;United States of America (the)
Daily;2020-06-23;10;LaGuardia;70;New York;New York;United States of America (the)
Daily;2020-07-04;10;LaGuardia;36;New York;New York;United States of America (the)
Daily;2020-08-06;10;LaGuardia;68;New York;New York;United States of America (the)
Daily;2020-08-18;10;LaGuardia;74;New York;New York;United States of America (the)
Daily;2020-03-26;10;LaGuardia;56;New York;New York;United States of America (the)
Daily;2020-07-05;10;LaGuardia;53;New York;New York;United States of America (the)
Daily;2020-11-20;10;LaGuardia;73;New York;New York;United States of America (the)
Daily;2020-08-13;10;LaGuardia;58;New York;New York;United States of America (the)
Daily;2020-08-28;10;LaGuardia;57;New York;New York;United States of America (the)
Daily;2020-09-15;10;LaGuardia;62;New York;New York;United States of America (the)
Daily;2020-10-06;10;LaGuardia;69;New York;New York;United States of America (the)
Daily;2020-11-07;10;LaGuardia;73;New York;New York;United States of America (the)
Daily;2020-11-22;10;LaGuardia;51;New York;New York;United States of America (the)
Daily;2020-04-01;10;LaGuardia;59;New York;New York;United States of America (the)
